u:�rea 1000\01-CVA1001\MOTOR CVA 1001\01-MOT-LOA-HOR;ch1;n:4095;d:0,400000005960464;eu:g;25/05/2022 09:34:33;s:
t[s];Y[g];
173,600002586842;-0,152685239911079;0;
174,000002592802;-0,475840002298355;0;
174,400002598763;-0,767838180065155;0;
174,800002604723;-0,7449010014534;0;
175,200002610683;-0,456582546234131;0;
175,600002616644;-0,326182097196579;0;
176,000002622604;-0,440209925174713;0;
176,400002628565;-0,473441272974014;0;
176,800002634525;-0,316739320755005;0;
177,200002640486;-0,216122657060623;0;
177,600002646446;-0,202536180615425;0;
178,000002652407;-0,0192380584776402;0;
178,400002658367;0,200372487306595;0;
178,800002664328;0,143130794167519;0;
179,200002670288;-0,109704568982124;0;
179,600002676249;-0,326415330171585;0;
180,000002682209;-0,413698107004166;0;
180,400002688169;-0,322082340717316;0;
180,80000269413;-0,104187846183777;0;
181,20000270009;-0,0537757575511932;0;
181,600002706051;-0,244540616869926;0;
182,000002712011;-0,409004211425781;0;
182,400002717972;-0,396902531385422;0;
182,800002723932;-0,199480071663857;0;
183,200002729893;-0,114117361605167;0;
183,600002735853;-0,319331258535385;0;
184,000002741814;-0,37219700217247;0;
184,400002747774;-0,203629776835442;0;
184,800002753735;-0,151125594973564;0;
185,200002759695;-0,228364825248718;0;
185,600002765656;-0,369241654872894;0;
186,000002771616;-0,339368551969528;0;
186,400002777576;-0,0498815663158894;0;
186,800002783537;0,0849819108843803;0;
187,200002789497;-0,0599903874099255;0;
187,600002795458;-0,206827089190483;0;
188,000002801418;-0,142756626009941;0;
188,400002807379;0,176142662763596;0;
188,800002813339;0,438452482223511;0;
189,2000028193;0,301275908946991;0;
189,60000282526;-0,0405767150223255;0;
190,000002831221;-0,234701305627823;0;
190,400002837181;-0,244075253605843;0;
190,800002843142;-0,152317747473717;0;
191,200002849102;-0,116291560232639;0;
191,600002855062;-0,176077947020531;0;
192,000002861023;-0,131503686308861;0;
192,400002866983;-0,00384795339778066;0;
192,800002872944;0,0383676066994667;0;
193,200002878904;-0,125829324126244;0;
193,600002884865;-0,360858052968979;0;
194,000002890825;-0,182482168078423;0;
194,400002896786;0,153569057583809;0;
194,800002902746;0,0635381788015366;0;
