Maquina,Frequencia_Pico_Hz,Amplitude_Maxima_g
4-MANCAL-LA-HORIZ.csv,-0.0003259356445799097,0.0
3-MANCAL-LOA-AXIAL.csv,-0.002070768618654259,0.0
4-MANCAL-LA-VERTI.csv,0.0008232434838574883,0.0
3-MANCAL-LOA-VERTI.csv,0.0005626479509298465,0.0
3-MANCAL-LOA-HORIZ.csv,-0.00021424785364423655,0.0
4-MANCAL-LA-AXIAL.csv,-0.0012764270016041009,0.0
2-MOT-LA-VERTI.csv,0.001702731936949031,0.0
01-MOT-LOA-HOR.csv,0.0014374735735148685,0.0
2-MOT-LA-HORIZ.csv,0.0008802399771429873,0.0
1-MOT-LOA-AXIAL.csv,-0.0006129408406963982,0.0
01-MOT-LOA-VERT.csv,-0.0003072754966292859,0.0
4-MANCAL-LA-HORIZ.csv,0.00025181802655573516,0.0
3-MANCAL-LOA-AXIAL.csv,0.0034732527317099145,0.0
4-MANCAL-LA-VERTI.csv,0.0106083895889636,0.0
3-MANCAL-LOA-VERTI.csv,0.0007160168208014074,0.0
3-MANCAL-LOA-HORIZ.csv,0.00035689923314806155,0.0
4-MANCAL-LA-AXIAL.csv,0.0004394440517771489,0.0
4-MANCAL-LA-HORIZ.csv,-0.0002933372063011379,0.0
3-MANCAL-LOA-AXIAL.csv,0.0025996577794253272,0.0
4-MANCAL-LA-VERTI.csv,0.00012528430989282072,0.0
3-MANCAL-LOA-VERTI.csv,-0.003988264997619331,0.0
3-MANCAL-LOA-HORIZ.csv,8.38078626179612e-05,0.0
4-MANCAL-LA-AXIAL.csv,0.0011156883873617647,0.0
2-MOT-LA-VERTI.csv,0.02191405581235653,0.0
01-MOT-LOA-HOR.csv,-0.0008993384532427002,0.0
2-MOT-LA-HORIZ.csv,-0.0011323018757256082,0.0
1-MOT-LOA-AXIAL.csv,0.0003799132729231382,0.0
01-MOT-LOA-VERT.csv,0.00012511870010468027,0.0
01-MOT-LOA-HOR.csv,-0.5492684546848724,0.0
6-MANCAL-LOA-HORI.csv,0.155033560817688,0.0
5-MANCAL-LA-VERT.csv,-0.0005964175342095539,0.0
5-MANCAL-LA-HORI.csv,0.0852142185851642,0.0
5-MANCAL-LA-AXIAL.csv,-0.00047820843227053424,0.0
6-MANCAL-LOA-AXIAL.csv,-0.0007733404474612821,0.0
6-MANCAL-LOA-VERTICAL.csv,0.011968707790106173,0.0
2-MOT-LA-VERTI.csv,0.013798586453404474,0.0
01-MOT-LOA-HOR.csv,0.190319648494116,0.0
1-MOT-LOA-AXIAL.csv,0.0005938960362949317,0.0
01-MOT-LOA-VERT.csv,0.004300090915008119,0.0
4-REDUT-EIXO SAIDA-LOA-HOR.csv,-0.00016817882533331542,0.0
2-REDU-EIXO1-LOA-HORIZ.csv,-0.02646823032885359,0.0
3-REDUT-EIXO2-LOA-HORIZ.csv,0.0005661561558387493,0.0
2-REDU-EIXO1-LA-HORIZON.csv,-0.013497031209451987,0.0
